Gene Symbol	t_shTEAD4	p.value_shTEAD4	FDR_shTEAD4	t_shMYCN	p.value_shMYCN	FDR_shMYCN	
ZPLD1	0.14777415778745	0.886567876845287	0.92477148457485	2.80221367727324	0.0256462779375405	0.0620311417217078	
ST6GALNAC3	-4.92861792815057	0.00155680680680354	0.00907380280246283	2.79970862470378	0.0257402688453975	0.0622498799175843	
TENC1	1.61965582971782	0.148078363941806	0.26516120745647	2.79929311715879	0.0257558937167896	0.0622793817341737	
WDR34	-5.28604502831371	0.00103646107708286	0.0067268211068509	-2.79892436507176	0.0257697686907775	0.0623046449035303	
NKTR	2.15096541097216	0.0673755124012945	0.148859922209909	2.79874167437959	0.0257766456592509	0.0623129842339789	
SLC26A7	2.74545849312709	0.027866570767837	0.0781166368525071	2.79843435018797	0.0257882184982747	0.0623326717298413	
SMARCD3	0.506452538032865	0.627651886230553	0.736572250363498	-2.79823250710788	0.0257958222150225	0.0623427615058355	
FBN2	-1.19550902641866	0.269713281475819	0.408559098737515	-2.79802862782072	0.0258035050191418	0.0623523504501523	
MIR4746	-1.42588455581027	0.195716551254308	0.325584097064568	2.79794519560356	0.0258066496939846	0.0623523504501523	
NAV2	-4.91844082062082	0.0015753559240419	0.00914585051232447	-2.79706095283716	0.0258400026641909	0.0624246389943292	
MAP4K4	-9.00648110442089	0.0000353814766127065	0.000609241479081855	2.7968480670846	0.0258480392857277	0.0624357568662295	
CDK5	0.900468849030133	0.396941956347374	0.537345135485808	-2.79672696329387	0.0258526122251787	0.0624385063958448	
SMURF1	4.58963487505402	0.00232831493231537	0.0121837758073003	2.79501210754979	0.025917456924855	0.0625868025288176	
PSMD4	2.3459089619865	0.0503513911571635	0.120629670512134	-2.79490216379662	0.0259216200808318	0.0625885418315104	
LOC401317	-2.8731179579005	0.0231296880158864	0.0681829459921876	-2.79422760051413	0.0259471785651471	0.0626419334841713	
CYP1B1	-0.446891787577876	0.668065746302242	0.766763507925276	2.7938191558259	0.0259626669067903	0.0626710027484451	
PAK2	-2.14342333394524	0.068139464596395	0.14994641410215	-2.79351378143543	0.0259742531084865	0.0626906462107243	
YIPF7	-3.73232641506581	0.00695074075483778	0.0276432982240639	-2.79296657918654	0.0259950280205925	0.0627324590981484	
NCAPG	-17.9406674328635	3.00884436262562E-07	0.0000300437317755855	-2.79280998943424	0.0260009762557599	0.0627384851809741	
CRELD1	2.89754251038603	0.0223239541087914	0.0664419059829271	2.7921073071906	0.0260276859464083	0.0627817209667418	
EXOC3L2	-0.31655694635459	0.760546259362567	0.83737935006675	-2.79206604556877	0.0260292552355098	0.0627817209667418	
SARS	0.745197837960807	0.479728354681735	0.612772401142331	-2.79211890501495	0.0260272448681457	0.0627817209667418	
DNAJA2	3.21277062173208	0.0142139560401096	0.0472991958361985	-2.79078754022505	0.0260779292450556	0.0628905155935594	
ZNF566	1.07929397717864	0.315224296921722	0.457741232825304	-2.79069960731682	0.0260812804367591	0.0628905155935594	
MGAT3	1.16405203340799	0.281461784729097	0.421508673250701	2.78991283464532	0.0261112850008676	0.0629461676211074	
TIA1	-2.48349872527767	0.0410241872102235	0.10423182380079	2.78996240480425	0.026109393515796	0.0629461676211074	
MRPL18	2.12093795916621	0.0704686787300358	0.153511097739164	2.78943492936493	0.0261295281346763	0.0629817942137737	
SLC2A6	5.27640835695735	0.0010476511167079	0.00677284838215965	2.78855854455281	0.0261630171046256	0.0630541545731128	
C3orf58	-1.14067346361327	0.29046462762894	0.431648529850936	2.78820709955769	0.0261764593444834	0.0630781885502868	
DOK4	1.89888598769141	0.0981372922117002	0.195254222952446	-2.7879864987818	0.0261849006787681	0.0630901669237011	
ZNF3	8.27585605229342	0.0000620677123818925	0.000887769398530003	2.78786888768543	0.026189402254597	0.0630926508860747	
ZNF673	-0.794475638329821	0.45226537464401	0.588148812193538	2.78754707618688	0.0262017237557633	0.0631139706050113	
HNF4G	0.317310816824913	0.759997269053478	0.836926965963362	-2.78674206477105	0.026232572534827	0.0631715374368288	
RPS2	0.87389372316745	0.410329479370347	0.550142311783579	-2.78681129903466	0.0262299179225059	0.0631715374368288	
RNF168	-1.88795500058346	0.099744319605428	0.19778490676659	-2.78651767417404	0.0262411781536032	0.0631838910800466	
RPL18A	2.06348877341945	0.0767853209142824	0.163509470411238	-2.78627480226652	0.0262504958758797	0.0631979558373218	
CXXC1	0.729534668822396	0.488686167913588	0.620664092544441	2.78594132207583	0.0262632953976765	0.0632203981772194	
PGF	-4.07638002168973	0.00442258898941459	0.0197151165371672	2.78557395288399	0.0262774031870383	0.063245983389007	
PNN	2.85221768338839	0.0238434011959403	0.0698435691815983	-2.78478553888257	0.0263077067751374	0.0633105376575618	
OSBPL6	-1.46672915324798	0.184651369307311	0.312374580554402	2.78445656836894	0.0263203619284522	0.0633326088017648	
SMYD1	-0.85966343036493	0.417631347635695	0.557383471747251	2.78354155713616	0.026355594929369	0.0634089942060613	
CASP4	-0.00243165462391788	0.998125721340896	0.998949982837269	2.78300800740004	0.0263761622973094	0.0634500799791965	
MLX	0.238191813056836	0.818358746883474	0.880032159692083	-2.78269856773565	0.0263880983157514	0.0634703941892094	
SNRPN	-3.83949910064136	0.00602621821172284	0.0248470448788636	-2.78233371968041	0.0264021788542223	0.063495860482988	
C1orf109	0.721126552761629	0.493539882734766	0.62470610482894	-2.78209664889809	0.0264113323075813	0.0635094722248043	
ZDHHC21	2.6704850454512	0.0311109966871493	0.0845897111540064	2.78178721554796	0.0264232847150659	0.0635298099239761	
LOC100505854	-7.50153103281812	0.000118007862154665	0.00140305096540853	-2.7815109079603	0.0264339623589167	0.0635470777205431	
ARPC5L	-2.26314472954443	0.0569743776826216	0.131505486527727	2.7808817528186	0.0264582922865975	0.0635971566148427	
SNORD38A	-2.11119235555788	0.0715026676788572	0.155094498954056	-2.78031649040407	0.0264801713882828	0.0636413320554724	
ARL2	0.56232265162553	0.590938232200012	0.707033442356457	-2.78008497460054	0.0264891379178305	0.0636544663857556	
LOC284648	-0.757528592376553	0.472753615576029	0.60663428937366	2.77957826032915	0.0265087738642153	0.0636848156571388	
ZNF611	-2.15134411929793	0.0673373784210122	0.148811840787209	-2.7796357422912	0.0265065455864144	0.0636848156571388	
SNORD62B	1.77984481028666	0.117067109375098	0.222139096847028	2.77884432781169	0.0265372418343975	0.0637447832065952	
DHRS4L1	8.8188903648279	0.0000407194487350818	0.000668085612414307	2.77834659128003	0.0265565663475032	0.0637709991251606	
GNG10	3.00687144727023	0.0190630834162722	0.0590672905103821	2.77829218666674	0.0265586794860328	0.0637709991251606	
PTPN7	1.92200767689491	0.0948203900212578	0.190321284111344	2.7783718566364	0.0265555850713751	0.0637709991251606	
KDELR3	3.19940016795077	0.0144851412723872	0.0480345463682464	2.77774237483991	0.0265800446790057	0.0638054446348401	
LHPP	2.85287039047907	0.0238207661814604	0.0697997595765262	2.77774557896601	0.0265799201175423	0.0638054446348401	
RMND1	5.39610799416081	0.000917639057477352	0.00613751303380455	-2.77758748011123	0.0265860669903219	0.0638114750220574	
LOC100131530	2.27380459210596	0.0560741984410018	0.130038634195557	2.77749609956214	0.0265896205371671	0.063811579108272	
C13orf44-AS1	1.91148957925639	0.0963155272201865	0.192408787839096	2.77677653035326	0.0266176200169803	0.0638703424351485	
LOC100287314	-0.504796780313056	0.628758029814408	0.73723155484802	-2.77588164217256	0.0266524843922235	0.0639455607451802	
BCL11A	-3.50389503098196	0.00947524170617584	0.0348614488922426	-2.77559678822073	0.026663592160216	0.0639555630729436	
CLTC	2.42355627168201	0.0448491163730297	0.111089779233877	2.77559429096707	0.0266636895610231	0.0639555630729436	
C1QTNF3	0.919947189321446	0.387335251713107	0.528115768461154	2.77536402646457	0.0266726722038072	0.0639686686006611	
ANKRD27	2.1303241912224	0.0694868872152027	0.152083087248395	-2.77500235942631	0.0266867872560077	0.0639940780275642	
KCNN1	0.317152738088148	0.760112374359605	0.836952323045625	-2.77465128113916	0.0267004965168072	0.064010065433079	
LMBRD2	0.349033054405386	0.737033558071919	0.819833142763839	2.7747115550961	0.0266981423552513	0.064010065433079	
IQCK	5.05486542101111	0.00134570603355493	0.00818180267023247	2.7744928030158	0.0267066873409682	0.064016464816912	
LOXL1	-0.0704730619531062	0.945731626135236	0.965716369101629	-2.77439732798192	0.0267104177223837	0.0640165666268605	
ZMYND8	-1.84238915148312	0.106721641631473	0.20803597549361	2.77431147216453	0.0267137727284979	0.0640165666268605	
CCDC167	-7.37202583711104	0.000132078662009584	0.00152739058312483	-2.77286796030173	0.0267702471157685	0.0641265413516347	
CIZ1	1.09232789968913	0.309829066185213	0.45186759317975	-2.77288383611276	0.026769625330051	0.0641265413516347	
VDAC2	0.397438649678792	0.702545040411326	0.793794939613794	-2.77304583467209	0.0267632814209795	0.0641265413516347	
INCA1	1.62896354807	0.146083851900373	0.262520595462326	2.77275476344668	0.0267746809761535	0.0641287121825422	
MYH8	2.72666796663302	0.0286451356619882	0.0798154967557546	2.77236236692252	0.0267900568775464	0.0641570865468208	
IL22RA1	-1.51833636866588	0.171477619750161	0.295281959783858	-2.77187798272437	0.0268090499993432	0.0641856604685973	
PEX19	-0.189512447498225	0.854914881727832	0.904206285485819	2.77188369063969	0.0268088261051953	0.0641856604685973	
AEBP1	0.260639898804079	0.80165602495961	0.868182108765683	2.77047769375272	0.0268640356717184	0.0642998488685966	
RGS5	-1.91009176648315	0.0965159415168759	0.192745611428681	2.77044869241419	0.0268651757223318	0.0642998488685966	
ZMYM5	0.457080053110896	0.661063757432118	0.760931390010549	2.77039325048727	0.0268673553003938	0.0642998488685966	
ZNF567	0.58265484230002	0.577880637806233	0.69738164806405	2.76845706217893	0.0269435882602399	0.0644738042625907	
LRRN4CL	1.16485670329581	0.281156057662042	0.421189614523136	2.76775159834179	0.0269714203901893	0.0645295165857122	
TDRKH	-1.37980296523253	0.208906756486115	0.34060232521624	-2.76768701684021	0.0269739697747306	0.0645295165857122	
LOC100287865	-0.987853371331454	0.355200780871903	0.498267135295767	-2.7673815862299	0.0269860301983884	0.064532891735925	
SNORD35A	-1.73940054503908	0.124259510732664	0.232231278462949	-2.76744427224108	0.0269835544802856	0.064532891735925	
TELO2	-4.63383811574798	0.00220717758281573	0.0117288165092099	-2.76747034781807	0.0269825247226346	0.064532891735925	
MED13	1.32426577867288	0.225839232184	0.360008014895909	-2.7670597772254	0.0269987434414422	0.0645548016601312	
NKAPL	-2.66559824916195	0.0313356595416883	0.0850827331700732	-2.76627838132767	0.0270296389546904	0.0646201744551969	
STYXL1	-0.913947325148439	0.390275843662921	0.530851070852843	-2.7658757043615	0.0270455747595518	0.0646497703555415	
MRPL52	-0.751155059835827	0.47635020579691	0.609700090909106	-2.76572164491473	0.027051674204317	0.0646558487194687	
EHBP1	2.4291711040752	0.0444758367841274	0.110318766120706	2.76543935648095	0.0270628541543611	0.0646740667374957	
C12orf43	2.97085853686407	0.0200778887279681	0.0613851226346674	2.76524370807826	0.0270706055819344	0.0646840876543095	
ZSCAN30	6.36284675785285	0.000336416566592414	0.00294449531251011	2.76477876644479	0.0270890354852965	0.0647196183581555	
RNASEH2A	-10.2914124629393	0.0000143893467537995	0.000334079099153667	-2.76434020703995	0.0271064316251295	0.0647526702382694	
LOC100306951	-5.97375526666975	0.000496947606774819	0.00389557522131462	-2.76404408928573	0.0271181841916773	0.0647722336644989	
LOC100130673	-2.38872365354557	0.0472373985053584	0.115396842800728	-2.76299743128717	0.0271597674711882	0.06485892887518	
LOC100272217	1.8841058710261	0.100316248283783	0.198568061580019	2.76295093092725	0.0271616164545214	0.06485892887518	
MTRR	-2.80926014403435	0.0253838113560852	0.0730955657599037	-2.76164843304199	0.0272134608097414	0.0649741928106501	
PHF20L1	-0.0192052022026914	0.985197971266143	0.990592584051284	-2.76140828326029	0.027223030955329	0.0649885068597409	
SNORD116-24	2.80782689053695	0.0254369685186726	0.0731605582694737	2.76100328873373	0.0272391782442363	0.0650185164524647	
HIST1H2BJ	0.171193283970798	0.868776290425095	0.912496197344454	2.7604680212713	0.0272605349057648	0.0650607574714382	
HNF1A	1.96335431292399	0.0891590593171179	0.182070824279304	2.7603803969275	0.0272640326980261	0.0650607574714382	
LOC100652988	1.03797053932908	0.332826647760227	0.475365778569544	2.76015133391509	0.0272731786582049	0.0650740405338637	
GNB2L1	3.08745474484047	0.0169836560849046	0.0540710830065639	-2.75900354451506	0.0273190555044263	0.0651663968002841	
PPP6R2	2.99355178837291	0.01943195896216	0.0598633421408415	-2.75900704110956	0.0273189156241981	0.0651663968002841	
BIRC6	0.18424495054412	0.858895240872982	0.906044019255495	2.75800589547127	0.0273589967092908	0.0652531095746782	
PRKD1	-1.12218228383423	0.297751402704557	0.438996167864245	-2.75721986987933	0.0273905084230099	0.0653196973136424	
SLC27A3	2.01113273635463	0.0830280830764085	0.173196953863554	-2.75689718789639	0.0274034556869356	0.0653420016963277	
CD180	-0.0588283356470765	0.95468581202	0.97152000541377	2.7565267926243	0.0274183252684755	0.0653603114418589	
MAST3	1.8690306505392	0.102586923145304	0.201934343024921	-2.75658094125421	0.0274161509370687	0.0653603114418589	
ALDH8A1	1.76170396072517	0.120242799754762	0.22649402722431	2.75639071557472	0.0274237902196512	0.0653647675892276	
DCLRE1A	-9.61343624128302	0.0000228316331876738	0.000452131001872246	-2.75629316716094	0.0274277085328955	0.0653655366307692	
DCAF12L2	-1.41507644089183	0.198741994949907	0.328796958030468	-2.75600675444679	0.0274392165015625	0.0653749095270891	
LHX6	0.0783715754352712	0.939662755243918	0.961250080586044	-2.75604493635116	0.027437682074157	0.0653749095270891	
ST8SIA4	-6.4402376829835	0.000311945819710656	0.00278119816406082	2.75585214277777	0.0274454308416594	0.0653749095270891	
ZMAT1	3.37299867866292	0.0113541810428335	0.0398932464587689	2.7558373333526	0.0274460261571453	0.0653749095270891	
CIDEB	-3.50579850933696	0.00945051630962918	0.0347845588161063	-2.7555740732859	0.0274566110449299	0.0653915540660004	
NDUFA2	-0.935066579003797	0.379998223261571	0.52113921394954	2.75512713692452	0.0274745907547162	0.0654258036848292	
OSTBETA	1.92706751510729	0.0941092039371689	0.189269965524261	-2.75349951511947	0.027540171920869	0.0655733838047776	
KATNB1	0.781536908369894	0.459370017654137	0.59488641050201	-2.75293079370993	0.0275631256939841	0.0656125971266677	
KLHL31	2.49735263608728	0.0401887663396344	0.10261117742812	-2.75277585148508	0.0275693826696929	0.0656125971266677	
LOC100506580	4.2017021181732	0.00376761223231712	0.0175934813180819	2.75287722525214	0.0275652887620078	0.0656125971266677	
SNORA24	0.0849322380953326	0.93462506010004	0.957969608003983	-2.75273387274945	0.027571078136895	0.0656125971266677	
WWOX	-2.73262461719831	0.0283959031019426	0.0792704426428461	-2.75221684911452	0.0275919689807472	0.0656537178142674	
FAM164C	1.54217607278102	0.165685439846832	0.287733627338132	2.7509392511601	0.0276436624285906	0.0657681114107248	
MRPS9	8.28502324740645	0.0000616159204093142	0.000886167576836172	-2.75040902724721	0.0276651457080718	0.0658106102888036	
SLC9A11	2.47107513212159	0.0417885092116719	0.105612860970247	2.75012292370147	0.0276767451060166	0.0658295890726516	
LOC100506499	2.73646308210398	0.0282364959550106	0.0789466717880864	2.74983251327712	0.027688524305095	0.0658489904948092	
LOC100507150	5.39185019711196	0.000921944001931656	0.00615498347819155	-2.74947391877349	0.0277030763023567	0.0658749802616798	
AARSD1	-0.93938745954878	0.377920640504834	0.519133997562142	-2.74891727070744	0.0277256812481697	0.0659201097842633	
RAB13	0.567185331415655	0.587800321717549	0.704929232491168	2.74837561417419	0.0277476958733571	0.0659638241508773	
C18orf55	-5.7096560264069	0.000654353565831629	0.00478305268165983	-2.74799486252294	0.0277631817309932	0.0659659083055447	
CNTF	-0.848708603840384	0.423315753965965	0.562656802759909	2.74807044855434	0.027760106793481	0.0659659083055447	
DIRC3	-0.715994899879693	0.496517625027338	0.627341806044758	2.74811769797935	0.0277581848062085	0.0659659083055447	
FLJ23867	-0.277485947652467	0.789193249325765	0.859446718953638	2.7479079960447	0.0277667160104532	0.0659659083055447	
TAF7	0.969541964410159	0.3636590539067	0.506431587327248	2.748128022348	0.0277577648554468	0.0659659083055447	
LAMTOR1	-4.83026668361499	0.0017466803996314	0.00987955911166744	2.74768968390057	0.0277756004055435	0.065978392757399	
DDX20	1.19263889204301	0.27076800350617	0.409841674519872	2.74741356603531	0.0277868414997551	0.0659850283059976	
LOC100288198	-0.0295486387441655	0.977228151744702	0.985850753083626	2.74735360881985	0.0277892830579635	0.0659850283059976	
RCOR3	6.35930623776669	0.00033758632380079	0.0029490541952785	2.74737054750587	0.0277885932636274	0.0659850283059976	
RARA	-6.23764311852837	0.000380682384716125	0.00319945680617404	-2.74709760418732	0.0277997105130643	0.0660011672217573	
HHIPL1	1.7709347841173	0.118616759665415	0.224291041601578	2.74662914674565	0.0278188020599135	0.0660378692409465	
CLCN6	2.87816560533977	0.0229607034270492	0.0678482814694941	-2.74608442622855	0.0278410188344867	0.0660733526621584	
INCENP	-19.5522075434199	1.63615350043995E-07	0.0000215533583220999	2.74609432546841	0.0278406149226044	0.0660733526621584	
KBTBD10	2.5298826739288	0.0382951492125245	0.0990421848818442	2.74567918364694	0.027857558916474	0.0661039764446653	
HEBP2	-1.94418254092686	0.0917418936684293	0.185804217842503	2.74546179302412	0.0278664359948397	0.0661082451916746	
ZNF823	-1.55460161581903	0.162737913835727	0.284025781069478	2.74545702111142	0.0278666308874967	0.0661082451916746	
LRP2BP	2.37104601738977	0.0484986609285196	0.117397757259595	2.74472730147101	0.0278964505580634	0.0661703516042581	
CTBS	2.66564491899127	0.031333506020472	0.0850827331700732	2.74433143101838	0.0279126415513041	0.0662001188207641	
ANKHD1	-0.405436481592569	0.696915190498842	0.789487066367361	2.74343799860977	0.0279492187203909	0.0662782216433586	
LOC100128997	-1.23707264628042	0.254821391715694	0.392842442333752	-2.74304771865867	0.0279652124852051	0.0663052419632074	
PRR18	-5.130612781441	0.00123436541910888	0.00765854230511274	-2.74298197118977	0.0279679077712677	0.0663052419632074	
LOC100507739	-5.47618286041477	0.000840694874049802	0.00575413859764735	-2.74234407293549	0.0279940721737206	0.0663586175571869	
CDADC1	4.48996368293301	0.0026291846745684	0.0134101868445111	2.74143552601133	0.0280313817317712	0.0664383948503088	
BCOR	-1.66009451433567	0.139593254192666	0.253868124046465	-2.74109217723462	0.0280454948755251	0.0664631796822019	
ARL2BP	0.959792674395724	0.368224606169104	0.510988940118178	-2.74074203480287	0.0280598948989901	0.0664799725490345	
PSG1	2.63134401068563	0.0329584564218907	0.0885271541509383	2.7407760430351	0.0280584959320696	0.0664799725490345	
CDR2	-2.24331426765568	0.0586879241939182	0.134317987400383	2.74027115301522	0.0280792726282049	0.0665085468544803	
SHCBP1	-17.2874988420606	3.9102565285198E-07	0.0000331661472752707	2.74034405788322	0.0280762715341127	0.0665085468544803	
ATP5F1	-5.02146539154292	0.00139829346835721	0.00840789098231021	-2.74005920956265	0.0280879990789657	0.0665118842329709	
PKM2	-8.34797919623466	0.0000586114215913989	0.000857888110394558	-2.74011355650939	0.028085761156178	0.0665118842329709	
PIGZ	1.13900763162761	0.291115043282765	0.432194959820082	2.7391290343448	0.0281263310853502	0.0665939792655095	
TADA1	-1.87535828345054	0.101627848191023	0.200498991383111	-2.73869413054232	0.0281442719384104	0.0666230480837862	
TALDO1	-1.4572047481883	0.187180209134964	0.315653898132144	-2.73865375507545	0.0281459381310016	0.0666230480837862	
PCDP1	-1.36078914236383	0.214574091793569	0.347102902181464	2.73828015218163	0.0281613606493725	0.0666508755689288	
HAPLN4	3.2371040403242	0.0137341972178737	0.0460653083438608	-2.73758593037499	0.0281900418804446	0.0667100717709715	
LOC100129716	4.20341166130285	0.00375944469487309	0.0175598522888227	2.7371503726102	0.0282080521540152	0.0667440036584463	
MRPL14	-3.10513874786491	0.0165603230006663	0.0530484778553503	-2.73698035395987	0.0282150856642758	0.0667519576120341	
ADAMTS2	-11.9105194840381	5.28638644499683E-06	0.000170678544545473	-2.73594570129659	0.0282579276973761	0.0668446151737932	
OR1F2P	-3.58313946542258	0.0085023483527798	0.0321673653912974	-2.73571088576707	0.0282676601805795	0.0668589376037932	
HLA-A	0.734307449994783	0.485945000546523	0.618194133305476	2.73537186560162	0.0282817178350954	0.0668834849127357	
ATAD5	-5.25857158150096	0.00106871818038006	0.00686995325358173	-2.73497783704716	0.0282980655993817	0.0669134410160197	
ENDOG	-8.25814388721021	0.0000629512366905448	0.000898265723545851	-2.7347952472188	0.0283056443681356	0.0669226569083544	
EVC2	-2.38278294974064	0.0476574852341121	0.116106015592257	-2.73460695078757	0.0283134622171888	0.0669324355846911	
LOC100506262	2.61834777623884	0.0335967342959732	0.0898830070296536	2.73305005216131	0.028378189138537	0.0670767260888655	
DIAPH2	-2.08044453264281	0.074864754863957	0.160813704203223	-2.73282947731359	0.0283873718416437	0.0670897078405149	
LOC100506113	-0.558453393604216	0.593441781854959	0.70909544842522	2.73262725928729	0.0283957930569347	0.0671008867778521	
LOC100505710	-3.43657773418574	0.0103959645927359	0.0373125844681829	-2.73247823427324	0.0284020007562268	0.0671068328239468	
C12orf35	0.990123613475108	0.354162734562307	0.497167903599087	2.73177568048573	0.0284312849846917	0.0671672943127628	
COL8A1	-1.73411871555016	0.125229206889922	0.233659217084255	2.73160036027294	0.0284385976819362	0.0671758403404259	
TSPAN7	5.62845872916232	0.00071337015193957	0.00509562121497424	2.73138442160586	0.0284476072900874	0.0671883919613485	
CNTNAP4	1.05191508692302	0.326801860520531	0.469193731037966	2.73124642402417	0.0284533665204937	0.067193264481171	
EPS8L1	-2.43918111073616	0.0438182200772721	0.10919416350716	-2.73006045396433	0.0285029122543684	0.0672927846587226	
TUBG2	3.78192207501336	0.00650510395016937	0.0263142600601088	2.73008810963564	0.0285017558726943	0.0672927846587226	
FGF22	2.27723304805721	0.0557877415918574	0.129609054522272	2.72907740542914	0.0285440487708775	0.0673785469700602	
IK	1.48820848725585	0.179060974628571	0.305074925751902	2.72894995086897	0.0285493867458852	0.0673785469700602	
RPS20	1.39271646759247	0.205133311018428	0.336586373772089	-2.72892677709954	0.0285503574074687	0.0673785469700602	
PRKD2	-2.4450185274061	0.0434393245289107	0.108563829196258	2.72807233158842	0.0285861709186399	0.0674543095963078	
DHDH	-0.0257379296505108	0.980164106261527	0.987935422916849	-2.72798358217047	0.0285898934736088	0.0674543378918538	
DHRS1	0.67498664259075	0.520729740876508	0.649091193046767	2.72578140940486	0.0286824245700389	0.067655092287367	
NAP1L3	4.00253477413621	0.00486601143340337	0.0211081901497241	2.72583642299276	0.0286801092081823	0.067655092287367	
LRRC23	1.44971362557708	0.18919099935374	0.317982912097969	2.72553611653399	0.0286927506034455	0.0676706685547529	
EP400NL	1.81192833944519	0.111645656334688	0.215114614362299	2.72532752321198	0.0287015347520871	0.0676826047811898	
C15orf38	-0.523406769683869	0.616384503743112	0.72714171924374	-2.72517484423239	0.0287079660474451	0.0676889902433857	
DHX16	-0.2530427693104	0.807296874214252	0.872316326458683	-2.72429393772344	0.0287451017955829	0.0677589737476532	
IDS	-0.276085741070239	0.790226682357672	0.860159922075332	2.72429621963006	0.0287450055342492	0.0677589737476532	
PHF14	-0.683760140232673	0.515487858385479	0.644545964481025	-2.72375653273997	0.0287677813682501	0.0678036428748112	
LOC100507053	0.0204740815631831	0.984220158424008	0.989865923126824	2.7235158126015	0.0287779462869427	0.0678100337171545	
LOC643650	-2.96696432705881	0.0201909900040491	0.0616272678447965	2.72351565034645	0.0287779531397683	0.0678100337171545	
KIAA1245	2.37942271470074	0.0478967814664955	0.116447909866325	2.7231748957955	0.0287923486245197	0.0678351614366437	
PLEKHH3	4.88008609418688	0.00164748784744183	0.00947774733501426	2.72306096534616	0.0287971633926647	0.0678377132713816	
EVI2A	-4.05564829330026	0.00454245558195451	0.020067387612236	2.72238505846031	0.0288257448693975	0.0678962446204686	
CABYR	-6.89282594549182	0.000203212926215326	0.00207306834212593	2.72219892294751	0.0288336210051319	0.0679059977007764	
PSMA4	-5.14212028082536	0.00121836084344459	0.00758772928159618	-2.72183570140402	0.0288489968124832	0.0679334084267011	
CTAGE5	2.01769826823514	0.082218611444173	0.172095813177158	-2.72148034827234	0.028864047801059	0.0679600472704897	
LOC100128811	-0.0182255251022735	0.985952940216575	0.991005949372895	-2.7211116118559	0.0288796742857595	0.0679880340379204	
APOL6	-4.71019101381086	0.00201394412285213	0.0109549641559931	-2.72072713096769	0.0288959773811222	0.06801760621668	
PCYOX1	8.84267985192066	0.0000399946553520791	0.000658571412722323	-2.72058616626355	0.0289019570911906	0.0680228738944528	
TCEAL4	5.46343497725509	0.000852449697421706	0.00582144366995838	2.7198021308587	0.0289352393293006	0.0680923903905963	
PSMB3	-2.00769891012775	0.0834545594651979	0.173802318308836	-2.71873043801608	0.0289807971840664	0.0681907729755556	
PIGQ	0.325795731122643	0.753828548964337	0.832605212444419	2.71846056586777	0.0289922812672654	0.0682089661133193	
CHTF8	-8.63555306838585	0.0000468294757788522	0.000737067567258661	2.71723107428096	0.0290446608033997	0.0683233551688668	
CD248	0.724932262990408	0.491339086479543	0.622915132375202	2.71688238261121	0.029059533904506	0.0683494975870119	
LOC100130938	-4.85400752253322	0.00169861274082037	0.00968805216818755	-2.71658348691699	0.0290722893198312	0.0683706529812693	
GLCE	-11.7189711405259	5.91172305800772E-06	0.000183802448230888	-2.71537573266718	0.0291238898023144	0.0684831448345975	
FLJ44054	-0.763324535387692	0.469498818949863	0.603687677965177	2.71475292286828	0.0291505361874637	0.068536937060515	
TCHH	-1.44815600714457	0.189611525337085	0.318454168431529	-2.71421295342596	0.0291736588622257	0.0685824317155568	
C9orf41	6.63665853668143	0.00025830265477752	0.00244185333395763	2.71393203412499	0.0291856959930951	0.0686018577008632	
PLCG1	-0.719258587037458	0.494622455838615	0.625643029828151	-2.71354623038843	0.0292022357521927	0.0686318608583207	
FAM3D	-1.44772871914921	0.189727030946748	0.318559868438249	-2.71341210696596	0.0292079880317105	0.0686365065186744	
CD160	2.68875102472293	0.0302859542147192	0.0829294113073326	2.71303222560349	0.0292242867701583	0.0686659311354152	
ARL8B	-1.57097237213795	0.158927952007769	0.278902523366081	2.71280023064408	0.0292342451270122	0.0686804525929122	
ATP6V1G2	2.57977374610781	0.0355676021340666	0.093728257004042	2.71215766608812	0.0292618455833005	0.0687275311187107	
C12orf10	0.904761659973316	0.394809799438734	0.535415691458169	-2.71220344914864	0.0292598781390957	0.0687275311187107	
DENND2A	4.63043880376497	0.00221624280398148	0.0117563693999356	2.71193577505962	0.0292713829002195	0.0687409892392015	
LOC100506838	0.157039869295945	0.879519715907204	0.920218067077817	2.71184842482437	0.0292751382743769	0.0687409892392015	
SIX1	-0.187747213465446	0.856248277097764	0.904826915617058	-2.71175520070231	0.0292791467328197	0.0687415224662184	
OTOR	1.14652099580519	0.288190910709465	0.429076377214362	2.71126662637853	0.0293001638373612	0.0687819832643839	
SERPINB2	2.45313900999882	0.0429178080134272	0.107720173177612	2.71108457828974	0.0293079990538521	0.0687914931956073	
C15orf41	-0.407959424497777	0.695143429950591	0.788236802212562	-2.70994595389681	0.0293570541200669	0.0688824444565839	
CAPNS2	-2.12855777444648	0.0696706067278615	0.152320139471533	2.70986140960854	0.0293606999271409	0.0688824444565839	
LOC100507100	0.93613528247469	0.379483570129831	0.520651458218128	2.70997523928069	0.029355791355052	0.0688824444565839	
MRPS14	-2.15307261979973	0.0671636006862648	0.148518075279845	-2.70983347837849	0.0293619045103729	0.0688824444565839	
RPL34	1.89820668133021	0.0982364252402744	0.195365930909414	-2.70965436284832	0.0293696304041697	0.0688916788538581	
DCUN1D4	-3.48688782128118	0.00969927091379645	0.0354489436955983	-2.70940736351975	0.0293802878401403	0.0689077864334809	
